79;3;11;51;1;44;Bogumi³a;Makowska;0;;(79, 3, ;(79, 3, 11, 51, ;(79, 3, 11, 51, 1, 44, ;"(79, 3, 11, 51, 1, 44, ""Bogumi³a"", ";"(79, 3, 11, 51, 1, 44, ""Bogumi³a"", ""Makowska"", ";"(79, 3, 11, 51, 1, 44, ""Bogumi³a"", ""Makowska"", 0), "
80;3;11;52;1;44;Anna;Jaworska;0;;(80, 3, ;(80, 3, 11, 52, ;(80, 3, 11, 52, 1, 44, ;"(80, 3, 11, 52, 1, 44, ""Anna"", ";"(80, 3, 11, 52, 1, 44, ""Anna"", ""Jaworska"", ";"(80, 3, 11, 52, 1, 44, ""Anna"", ""Jaworska"", 0), "
81;3;11;53;1;44;Zuza;Urbañska;0;;(81, 3, ;(81, 3, 11, 53, ;(81, 3, 11, 53, 1, 44, ;"(81, 3, 11, 53, 1, 44, ""Zuza"", ";"(81, 3, 11, 53, 1, 44, ""Zuza"", ""Urbañska"", ";"(81, 3, 11, 53, 1, 44, ""Zuza"", ""Urbañska"", 0), "
82;3;11;54;1;44;Natalia;Nowak;0;;(82, 3, ;(82, 3, 11, 54, ;(82, 3, 11, 54, 1, 44, ;"(82, 3, 11, 54, 1, 44, ""Natalia"", ";"(82, 3, 11, 54, 1, 44, ""Natalia"", ""Nowak"", ";"(82, 3, 11, 54, 1, 44, ""Natalia"", ""Nowak"", 0), "
83;3;11;55;1;44;Jola;Zawadzka;0;;(83, 3, ;(83, 3, 11, 55, ;(83, 3, 11, 55, 1, 44, ;"(83, 3, 11, 55, 1, 44, ""Jola"", ";"(83, 3, 11, 55, 1, 44, ""Jola"", ""Zawadzka"", ";"(83, 3, 11, 55, 1, 44, ""Jola"", ""Zawadzka"", 0), "
84;3;11;56;1;44;Nina;Czarnecka;0;;(84, 3, ;(84, 3, 11, 56, ;(84, 3, 11, 56, 1, 44, ;"(84, 3, 11, 56, 1, 44, ""Nina"", ";"(84, 3, 11, 56, 1, 44, ""Nina"", ""Czarnecka"", ";"(84, 3, 11, 56, 1, 44, ""Nina"", ""Czarnecka"", 0), "
85;3;11;61;1;44;Edyta;Pawlak;0;;(85, 3, ;(85, 3, 11, 61, ;(85, 3, 11, 61, 1, 44, ;"(85, 3, 11, 61, 1, 44, ""Edyta"", ";"(85, 3, 11, 61, 1, 44, ""Edyta"", ""Pawlak"", ";"(85, 3, 11, 61, 1, 44, ""Edyta"", ""Pawlak"", 0), "
86;3;11;62;1;44;Matylda;D¹browska;0;;(86, 3, ;(86, 3, 11, 62, ;(86, 3, 11, 62, 1, 44, ;"(86, 3, 11, 62, 1, 44, ""Matylda"", ";"(86, 3, 11, 62, 1, 44, ""Matylda"", ""D¹browska"", ";"(86, 3, 11, 62, 1, 44, ""Matylda"", ""D¹browska"", 0), "
87;3;11;63;1;44;Klara;Marciniak;0;;(87, 3, ;(87, 3, 11, 63, ;(87, 3, 11, 63, 1, 44, ;"(87, 3, 11, 63, 1, 44, ""Klara"", ";"(87, 3, 11, 63, 1, 44, ""Klara"", ""Marciniak"", ";"(87, 3, 11, 63, 1, 44, ""Klara"", ""Marciniak"", 0), "
88;3;11;64;1;44;Ola;Przybylska;0;;(88, 3, ;(88, 3, 11, 64, ;(88, 3, 11, 64, 1, 44, ;"(88, 3, 11, 64, 1, 44, ""Ola"", ";"(88, 3, 11, 64, 1, 44, ""Ola"", ""Przybylska"", ";"(88, 3, 11, 64, 1, 44, ""Ola"", ""Przybylska"", 0), "
89;3;11;65;1;44;Maja;Rutkowska;0;;(89, 3, ;(89, 3, 11, 65, ;(89, 3, 11, 65, 1, 44, ;"(89, 3, 11, 65, 1, 44, ""Maja"", ";"(89, 3, 11, 65, 1, 44, ""Maja"", ""Rutkowska"", ";"(89, 3, 11, 65, 1, 44, ""Maja"", ""Rutkowska"", 0), "
90;3;11;66;1;44;Nina;Czerwiñska;0;;(90, 3, ;(90, 3, 11, 66, ;(90, 3, 11, 66, 1, 44, ;"(90, 3, 11, 66, 1, 44, ""Nina"", ";"(90, 3, 11, 66, 1, 44, ""Nina"", ""Czerwiñska"", ";"(90, 3, 11, 66, 1, 44, ""Nina"", ""Czerwiñska"", 0), "
91;3;11;71;1;44;Justyna;Szulc;0;;(91, 3, ;(91, 3, 11, 71, ;(91, 3, 11, 71, 1, 44, ;"(91, 3, 11, 71, 1, 44, ""Justyna"", ";"(91, 3, 11, 71, 1, 44, ""Justyna"", ""Szulc"", ";"(91, 3, 11, 71, 1, 44, ""Justyna"", ""Szulc"", 0), "
92;3;11;72;1;44;Florentyna;Kubiak;0;;(92, 3, ;(92, 3, 11, 72, ;(92, 3, 11, 72, 1, 44, ;"(92, 3, 11, 72, 1, 44, ""Florentyna"", ";"(92, 3, 11, 72, 1, 44, ""Florentyna"", ""Kubiak"", ";"(92, 3, 11, 72, 1, 44, ""Florentyna"", ""Kubiak"", 0), "
93;3;11;73;1;44;Aneta;Kamiñska;0;;(93, 3, ;(93, 3, 11, 73, ;(93, 3, 11, 73, 1, 44, ;"(93, 3, 11, 73, 1, 44, ""Aneta"", ";"(93, 3, 11, 73, 1, 44, ""Aneta"", ""Kamiñska"", ";"(93, 3, 11, 73, 1, 44, ""Aneta"", ""Kamiñska"", 0), "
94;3;11;74;1;44;Wiktoria;Baran;0;;(94, 3, ;(94, 3, 11, 74, ;(94, 3, 11, 74, 1, 44, ;"(94, 3, 11, 74, 1, 44, ""Wiktoria"", ";"(94, 3, 11, 74, 1, 44, ""Wiktoria"", ""Baran"", ";"(94, 3, 11, 74, 1, 44, ""Wiktoria"", ""Baran"", 0), "
95;3;11;75;1;44;Jola;Wróblewska;0;;(95, 3, ;(95, 3, 11, 75, ;(95, 3, 11, 75, 1, 44, ;"(95, 3, 11, 75, 1, 44, ""Jola"", ";"(95, 3, 11, 75, 1, 44, ""Jola"", ""Wróblewska"", ";"(95, 3, 11, 75, 1, 44, ""Jola"", ""Wróblewska"", 0), "
96;3;11;76;1;44;Regina;Kaczmarczyk;0;;(96, 3, ;(96, 3, 11, 76, ;(96, 3, 11, 76, 1, 44, ;"(96, 3, 11, 76, 1, 44, ""Regina"", ";"(96, 3, 11, 76, 1, 44, ""Regina"", ""Kaczmarczyk"", ";"(96, 3, 11, 76, 1, 44, ""Regina"", ""Kaczmarczyk"", 0), "
97;3;11;81;1;44;Blanka;Sadowska;0;;(97, 3, ;(97, 3, 11, 81, ;(97, 3, 11, 81, 1, 44, ;"(97, 3, 11, 81, 1, 44, ""Blanka"", ";"(97, 3, 11, 81, 1, 44, ""Blanka"", ""Sadowska"", ";"(97, 3, 11, 81, 1, 44, ""Blanka"", ""Sadowska"", 0), "
98;3;11;82;1;44;Lara;Mazur;0;;(98, 3, ;(98, 3, 11, 82, ;(98, 3, 11, 82, 1, 44, ;"(98, 3, 11, 82, 1, 44, ""Lara"", ";"(98, 3, 11, 82, 1, 44, ""Lara"", ""Mazur"", ";"(98, 3, 11, 82, 1, 44, ""Lara"", ""Mazur"", 0), "
99;3;11;83;1;44;Katarzyna;Piotrowska;0;;(99, 3, ;(99, 3, 11, 83, ;(99, 3, 11, 83, 1, 44, ;"(99, 3, 11, 83, 1, 44, ""Katarzyna"", ";"(99, 3, 11, 83, 1, 44, ""Katarzyna"", ""Piotrowska"", ";"(99, 3, 11, 83, 1, 44, ""Katarzyna"", ""Piotrowska"", 0), "
100;3;11;84;1;44;Teresa;Sikorska;0;;(100, 3, ;(100, 3, 11, 84, ;(100, 3, 11, 84, 1, 44, ;"(100, 3, 11, 84, 1, 44, ""Teresa"", ";"(100, 3, 11, 84, 1, 44, ""Teresa"", ""Sikorska"", ";"(100, 3, 11, 84, 1, 44, ""Teresa"", ""Sikorska"", 0), "
101;3;11;85;1;44;Beata;Jakubowska;0;;(101, 3, ;(101, 3, 11, 85, ;(101, 3, 11, 85, 1, 44, ;"(101, 3, 11, 85, 1, 44, ""Beata"", ";"(101, 3, 11, 85, 1, 44, ""Beata"", ""Jakubowska"", ";"(101, 3, 11, 85, 1, 44, ""Beata"", ""Jakubowska"", 0), "
102;3;11;86;1;44;Katarzyna;Przybylska;0;;(102, 3, ;(102, 3, 11, 86, ;(102, 3, 11, 86, 1, 44, ;"(102, 3, 11, 86, 1, 44, ""Katarzyna"", ";"(102, 3, 11, 86, 1, 44, ""Katarzyna"", ""Przybylska"", ";"(102, 3, 11, 86, 1, 44, ""Katarzyna"", ""Przybylska"", 0), "
103;3;11;91;1;44;Daria;Adamska;0;;(103, 3, ;(103, 3, 11, 91, ;(103, 3, 11, 91, 1, 44, ;"(103, 3, 11, 91, 1, 44, ""Daria"", ";"(103, 3, 11, 91, 1, 44, ""Daria"", ""Adamska"", ";"(103, 3, 11, 91, 1, 44, ""Daria"", ""Adamska"", 0), "
104;3;11;92;1;44;Agnieszka;Szczepañska;0;;(104, 3, ;(104, 3, 11, 92, ;(104, 3, 11, 92, 1, 44, ;"(104, 3, 11, 92, 1, 44, ""Agnieszka"", ";"(104, 3, 11, 92, 1, 44, ""Agnieszka"", ""Szczepañska"", ";"(104, 3, 11, 92, 1, 44, ""Agnieszka"", ""Szczepañska"", 0), "
105;3;11;93;1;44;Olga;Zakrzewska;0;;(105, 3, ;(105, 3, 11, 93, ;(105, 3, 11, 93, 1, 44, ;"(105, 3, 11, 93, 1, 44, ""Olga"", ";"(105, 3, 11, 93, 1, 44, ""Olga"", ""Zakrzewska"", ";"(105, 3, 11, 93, 1, 44, ""Olga"", ""Zakrzewska"", 0), "
106;3;11;94;1;44;Roksana;Mazurek;0;;(106, 3, ;(106, 3, 11, 94, ;(106, 3, 11, 94, 1, 44, ;"(106, 3, 11, 94, 1, 44, ""Roksana"", ";"(106, 3, 11, 94, 1, 44, ""Roksana"", ""Mazurek"", ";"(106, 3, 11, 94, 1, 44, ""Roksana"", ""Mazurek"", 0), "
107;3;11;95;1;44;Ilona;W³odarczyk;0;;(107, 3, ;(107, 3, 11, 95, ;(107, 3, 11, 95, 1, 44, ;"(107, 3, 11, 95, 1, 44, ""Ilona"", ";"(107, 3, 11, 95, 1, 44, ""Ilona"", ""W³odarczyk"", ";"(107, 3, 11, 95, 1, 44, ""Ilona"", ""W³odarczyk"", 0), "
108;3;11;96;1;44;Joanna;G³owacka;0;;(108, 3, ;(108, 3, 11, 96, ;(108, 3, 11, 96, 1, 44, ;"(108, 3, 11, 96, 1, 44, ""Joanna"", ";"(108, 3, 11, 96, 1, 44, ""Joanna"", ""G³owacka"", ";"(108, 3, 11, 96, 1, 44, ""Joanna"", ""G³owacka"", 0), "
109;3;13;11;1;44;Marcela;Walczak;0;;(109, 3, ;(109, 3, 13, 11, ;(109, 3, 13, 11, 1, 44, ;"(109, 3, 13, 11, 1, 44, ""Marcela"", ";"(109, 3, 13, 11, 1, 44, ""Marcela"", ""Walczak"", ";"(109, 3, 13, 11, 1, 44, ""Marcela"", ""Walczak"", 0), "
110;3;13;12;1;44;Bogumi³a;Brzeziñska;0;;(110, 3, ;(110, 3, 13, 12, ;(110, 3, 13, 12, 1, 44, ;"(110, 3, 13, 12, 1, 44, ""Bogumi³a"", ";"(110, 3, 13, 12, 1, 44, ""Bogumi³a"", ""Brzeziñska"", ";"(110, 3, 13, 12, 1, 44, ""Bogumi³a"", ""Brzeziñska"", 0), "
111;3;13;13;1;44;Dorota;Soko³owska;0;;(111, 3, ;(111, 3, 13, 13, ;(111, 3, 13, 13, 1, 44, ;"(111, 3, 13, 13, 1, 44, ""Dorota"", ";"(111, 3, 13, 13, 1, 44, ""Dorota"", ""Soko³owska"", ";"(111, 3, 13, 13, 1, 44, ""Dorota"", ""Soko³owska"", 0), "
112;3;13;14;1;44;Bogda;Sawicka;0;;(112, 3, ;(112, 3, 13, 14, ;(112, 3, 13, 14, 1, 44, ;"(112, 3, 13, 14, 1, 44, ""Bogda"", ";"(112, 3, 13, 14, 1, 44, ""Bogda"", ""Sawicka"", ";"(112, 3, 13, 14, 1, 44, ""Bogda"", ""Sawicka"", 0), "
113;3;13;16;1;44;Bianka;Baran;0;;(113, 3, ;(113, 3, 13, 16, ;(113, 3, 13, 16, 1, 44, ;"(113, 3, 13, 16, 1, 44, ""Bianka"", ";"(113, 3, 13, 16, 1, 44, ""Bianka"", ""Baran"", ";"(113, 3, 13, 16, 1, 44, ""Bianka"", ""Baran"", 0), "
114;3;13;18;1;44;Julianna;Lewandowska;0;;(114, 3, ;(114, 3, 13, 18, ;(114, 3, 13, 18, 1, 44, ;"(114, 3, 13, 18, 1, 44, ""Julianna"", ";"(114, 3, 13, 18, 1, 44, ""Julianna"", ""Lewandowska"", ";"(114, 3, 13, 18, 1, 44, ""Julianna"", ""Lewandowska"", 0), "
115;3;13;21;1;44;Dorota;Wojciechowska;0;;(115, 3, ;(115, 3, 13, 21, ;(115, 3, 13, 21, 1, 44, ;"(115, 3, 13, 21, 1, 44, ""Dorota"", ";"(115, 3, 13, 21, 1, 44, ""Dorota"", ""Wojciechowska"", ";"(115, 3, 13, 21, 1, 44, ""Dorota"", ""Wojciechowska"", 0), "
116;3;13;22;1;44;Julianna;Koz³owska;0;;(116, 3, ;(116, 3, 13, 22, ;(116, 3, 13, 22, 1, 44, ;"(116, 3, 13, 22, 1, 44, ""Julianna"", ";"(116, 3, 13, 22, 1, 44, ""Julianna"", ""Koz³owska"", ";"(116, 3, 13, 22, 1, 44, ""Julianna"", ""Koz³owska"", 0), "
117;3;13;23;1;44;Adrianna;Pawlak;0;;(117, 3, ;(117, 3, 13, 23, ;(117, 3, 13, 23, 1, 44, ;"(117, 3, 13, 23, 1, 44, ""Adrianna"", ";"(117, 3, 13, 23, 1, 44, ""Adrianna"", ""Pawlak"", ";"(117, 3, 13, 23, 1, 44, ""Adrianna"", ""Pawlak"", 0), "
118;3;13;24;1;44;Lidia;Czerwiñska;0;;(118, 3, ;(118, 3, 13, 24, ;(118, 3, 13, 24, 1, 44, ;"(118, 3, 13, 24, 1, 44, ""Lidia"", ";"(118, 3, 13, 24, 1, 44, ""Lidia"", ""Czerwiñska"", ";"(118, 3, 13, 24, 1, 44, ""Lidia"", ""Czerwiñska"", 0), "
119;3;13;25;1;44;¯aneta;Lewandowska;0;;(119, 3, ;(119, 3, 13, 25, ;(119, 3, 13, 25, 1, 44, ;"(119, 3, 13, 25, 1, 44, ""¯aneta"", ";"(119, 3, 13, 25, 1, 44, ""¯aneta"", ""Lewandowska"", ";"(119, 3, 13, 25, 1, 44, ""¯aneta"", ""Lewandowska"", 0), "
120;3;13;26;1;44;Jolanta;Kowalska;0;;(120, 3, ;(120, 3, 13, 26, ;(120, 3, 13, 26, 1, 44, ;"(120, 3, 13, 26, 1, 44, ""Jolanta"", ";"(120, 3, 13, 26, 1, 44, ""Jolanta"", ""Kowalska"", ";"(120, 3, 13, 26, 1, 44, ""Jolanta"", ""Kowalska"", 0), "
121;3;13;27;1;44;Beata;Kamiñska;0;;(121, 3, ;(121, 3, 13, 27, ;(121, 3, 13, 27, 1, 44, ;"(121, 3, 13, 27, 1, 44, ""Beata"", ";"(121, 3, 13, 27, 1, 44, ""Beata"", ""Kamiñska"", ";"(121, 3, 13, 27, 1, 44, ""Beata"", ""Kamiñska"", 0), "
122;3;13;28;1;44;Florencja;W³odarczyk;0;;(122, 3, ;(122, 3, 13, 28, ;(122, 3, 13, 28, 1, 44, ;"(122, 3, 13, 28, 1, 44, ""Florencja"", ";"(122, 3, 13, 28, 1, 44, ""Florencja"", ""W³odarczyk"", ";"(122, 3, 13, 28, 1, 44, ""Florencja"", ""W³odarczyk"", 0), "
123;3;13;31;1;44;Franciszka;Maciejewska;0;;(123, 3, ;(123, 3, 13, 31, ;(123, 3, 13, 31, 1, 44, ;"(123, 3, 13, 31, 1, 44, ""Franciszka"", ";"(123, 3, 13, 31, 1, 44, ""Franciszka"", ""Maciejewska"", ";"(123, 3, 13, 31, 1, 44, ""Franciszka"", ""Maciejewska"", 0), "
124;3;13;32;1;44;Daniela;Piotrowska;0;;(124, 3, ;(124, 3, 13, 32, ;(124, 3, 13, 32, 1, 44, ;"(124, 3, 13, 32, 1, 44, ""Daniela"", ";"(124, 3, 13, 32, 1, 44, ""Daniela"", ""Piotrowska"", ";"(124, 3, 13, 32, 1, 44, ""Daniela"", ""Piotrowska"", 0), "
125;3;13;33;1;44;Beata;Ko³odziej;0;;(125, 3, ;(125, 3, 13, 33, ;(125, 3, 13, 33, 1, 44, ;"(125, 3, 13, 33, 1, 44, ""Beata"", ";"(125, 3, 13, 33, 1, 44, ""Beata"", ""Ko³odziej"", ";"(125, 3, 13, 33, 1, 44, ""Beata"", ""Ko³odziej"", 0), "
126;3;13;34;1;44;Barbara;W³odarczyk;0;;(126, 3, ;(126, 3, 13, 34, ;(126, 3, 13, 34, 1, 44, ;"(126, 3, 13, 34, 1, 44, ""Barbara"", ";"(126, 3, 13, 34, 1, 44, ""Barbara"", ""W³odarczyk"", ";"(126, 3, 13, 34, 1, 44, ""Barbara"", ""W³odarczyk"", 0), "
127;3;13;35;1;44;Zofia;Nowak;0;;(127, 3, ;(127, 3, 13, 35, ;(127, 3, 13, 35, 1, 44, ;"(127, 3, 13, 35, 1, 44, ""Zofia"", ";"(127, 3, 13, 35, 1, 44, ""Zofia"", ""Nowak"", ";"(127, 3, 13, 35, 1, 44, ""Zofia"", ""Nowak"", 0), "
128;3;13;36;1;44;Felicja;Szymañska;0;;(128, 3, ;(128, 3, 13, 36, ;(128, 3, 13, 36, 1, 44, ;"(128, 3, 13, 36, 1, 44, ""Felicja"", ";"(128, 3, 13, 36, 1, 44, ""Felicja"", ""Szymañska"", ";"(128, 3, 13, 36, 1, 44, ""Felicja"", ""Szymañska"", 0), "
129;3;13;37;1;44;Dominika;Adamska;0;;(129, 3, ;(129, 3, 13, 37, ;(129, 3, 13, 37, 1, 44, ;"(129, 3, 13, 37, 1, 44, ""Dominika"", ";"(129, 3, 13, 37, 1, 44, ""Dominika"", ""Adamska"", ";"(129, 3, 13, 37, 1, 44, ""Dominika"", ""Adamska"", 0), "
130;3;13;38;1;44;Liliana;Urbañska;0;;(130, 3, ;(130, 3, 13, 38, ;(130, 3, 13, 38, 1, 44, ;"(130, 3, 13, 38, 1, 44, ""Liliana"", ";"(130, 3, 13, 38, 1, 44, ""Liliana"", ""Urbañska"", ";"(130, 3, 13, 38, 1, 44, ""Liliana"", ""Urbañska"", 0), "
131;3;13;41;1;44;Joanna;Szymañska;0;;(131, 3, ;(131, 3, 13, 41, ;(131, 3, 13, 41, 1, 44, ;"(131, 3, 13, 41, 1, 44, ""Joanna"", ";"(131, 3, 13, 41, 1, 44, ""Joanna"", ""Szymañska"", ";"(131, 3, 13, 41, 1, 44, ""Joanna"", ""Szymañska"", 0), "
132;3;13;42;1;44;Aisha;Sikora;0;;(132, 3, ;(132, 3, 13, 42, ;(132, 3, 13, 42, 1, 44, ;"(132, 3, 13, 42, 1, 44, ""Aisha"", ";"(132, 3, 13, 42, 1, 44, ""Aisha"", ""Sikora"", ";"(132, 3, 13, 42, 1, 44, ""Aisha"", ""Sikora"", 0), "
133;3;13;43;1;44;Patrycja;Michalak;0;;(133, 3, ;(133, 3, 13, 43, ;(133, 3, 13, 43, 1, 44, ;"(133, 3, 13, 43, 1, 44, ""Patrycja"", ";"(133, 3, 13, 43, 1, 44, ""Patrycja"", ""Michalak"", ";"(133, 3, 13, 43, 1, 44, ""Patrycja"", ""Michalak"", 0), "
134;3;13;44;1;44;Regina;Mazur;0;;(134, 3, ;(134, 3, 13, 44, ;(134, 3, 13, 44, 1, 44, ;"(134, 3, 13, 44, 1, 44, ""Regina"", ";"(134, 3, 13, 44, 1, 44, ""Regina"", ""Mazur"", ";"(134, 3, 13, 44, 1, 44, ""Regina"", ""Mazur"", 0), "
135;3;13;45;1;44;Jadwiga;Zalewska;0;;(135, 3, ;(135, 3, 13, 45, ;(135, 3, 13, 45, 1, 44, ;"(135, 3, 13, 45, 1, 44, ""Jadwiga"", ";"(135, 3, 13, 45, 1, 44, ""Jadwiga"", ""Zalewska"", ";"(135, 3, 13, 45, 1, 44, ""Jadwiga"", ""Zalewska"", 0), "
136;3;13;46;1;44;Regina;Wiœniewska;0;;(136, 3, ;(136, 3, 13, 46, ;(136, 3, 13, 46, 1, 44, ;"(136, 3, 13, 46, 1, 44, ""Regina"", ";"(136, 3, 13, 46, 1, 44, ""Regina"", ""Wiœniewska"", ";"(136, 3, 13, 46, 1, 44, ""Regina"", ""Wiœniewska"", 0), "
137;3;13;47;1;44;Dagmara;Sikorska;0;;(137, 3, ;(137, 3, 13, 47, ;(137, 3, 13, 47, 1, 44, ;"(137, 3, 13, 47, 1, 44, ""Dagmara"", ";"(137, 3, 13, 47, 1, 44, ""Dagmara"", ""Sikorska"", ";"(137, 3, 13, 47, 1, 44, ""Dagmara"", ""Sikorska"", 0), "
138;3;13;48;1;44;Nikola;Makowska;0;;(138, 3, ;(138, 3, 13, 48, ;(138, 3, 13, 48, 1, 44, ;"(138, 3, 13, 48, 1, 44, ""Nikola"", ";"(138, 3, 13, 48, 1, 44, ""Nikola"", ""Makowska"", ";"(138, 3, 13, 48, 1, 44, ""Nikola"", ""Makowska"", 0), "
139;3;13;51;1;44;Barbara;Jankowska;0;;(139, 3, ;(139, 3, 13, 51, ;(139, 3, 13, 51, 1, 44, ;"(139, 3, 13, 51, 1, 44, ""Barbara"", ";"(139, 3, 13, 51, 1, 44, ""Barbara"", ""Jankowska"", ";"(139, 3, 13, 51, 1, 44, ""Barbara"", ""Jankowska"", 0), "
140;3;13;52;1;44;Ewelina;Soko³owska;0;;(140, 3, ;(140, 3, 13, 52, ;(140, 3, 13, 52, 1, 44, ;"(140, 3, 13, 52, 1, 44, ""Ewelina"", ";"(140, 3, 13, 52, 1, 44, ""Ewelina"", ""Soko³owska"", ";"(140, 3, 13, 52, 1, 44, ""Ewelina"", ""Soko³owska"", 0), "
141;3;13;53;1;44;Jadwiga;Szymczak;0;;(141, 3, ;(141, 3, 13, 53, ;(141, 3, 13, 53, 1, 44, ;"(141, 3, 13, 53, 1, 44, ""Jadwiga"", ";"(141, 3, 13, 53, 1, 44, ""Jadwiga"", ""Szymczak"", ";"(141, 3, 13, 53, 1, 44, ""Jadwiga"", ""Szymczak"", 0), "
142;3;13;54;1;44;Jola;Szymañska;0;;(142, 3, ;(142, 3, 13, 54, ;(142, 3, 13, 54, 1, 44, ;"(142, 3, 13, 54, 1, 44, ""Jola"", ";"(142, 3, 13, 54, 1, 44, ""Jola"", ""Szymañska"", ";"(142, 3, 13, 54, 1, 44, ""Jola"", ""Szymañska"", 0), "
143;3;13;55;1;44;Lucyna;Czarnecka;0;;(143, 3, ;(143, 3, 13, 55, ;(143, 3, 13, 55, 1, 44, ;"(143, 3, 13, 55, 1, 44, ""Lucyna"", ";"(143, 3, 13, 55, 1, 44, ""Lucyna"", ""Czarnecka"", ";"(143, 3, 13, 55, 1, 44, ""Lucyna"", ""Czarnecka"", 0), "
144;3;13;56;1;44;Blanka;Laskowska;0;;(144, 3, ;(144, 3, 13, 56, ;(144, 3, 13, 56, 1, 44, ;"(144, 3, 13, 56, 1, 44, ""Blanka"", ";"(144, 3, 13, 56, 1, 44, ""Blanka"", ""Laskowska"", ";"(144, 3, 13, 56, 1, 44, ""Blanka"", ""Laskowska"", 0), "
145;3;13;57;1;44;Balbina;Pietrzak;0;;(145, 3, ;(145, 3, 13, 57, ;(145, 3, 13, 57, 1, 44, ;"(145, 3, 13, 57, 1, 44, ""Balbina"", ";"(145, 3, 13, 57, 1, 44, ""Balbina"", ""Pietrzak"", ";"(145, 3, 13, 57, 1, 44, ""Balbina"", ""Pietrzak"", 0), "
146;3;13;58;1;44;Marlena;Przybylska;0;;(146, 3, ;(146, 3, 13, 58, ;(146, 3, 13, 58, 1, 44, ;"(146, 3, 13, 58, 1, 44, ""Marlena"", ";"(146, 3, 13, 58, 1, 44, ""Marlena"", ""Przybylska"", ";"(146, 3, 13, 58, 1, 44, ""Marlena"", ""Przybylska"", 0), "
147;3;13;61;1;44;Aneta;Jasiñska;0;;(147, 3, ;(147, 3, 13, 61, ;(147, 3, 13, 61, 1, 44, ;"(147, 3, 13, 61, 1, 44, ""Aneta"", ";"(147, 3, 13, 61, 1, 44, ""Aneta"", ""Jasiñska"", ";"(147, 3, 13, 61, 1, 44, ""Aneta"", ""Jasiñska"", 0), "
148;3;13;62;1;44;Blanka;Jakubowska;0;;(148, 3, ;(148, 3, 13, 62, ;(148, 3, 13, 62, 1, 44, ;"(148, 3, 13, 62, 1, 44, ""Blanka"", ";"(148, 3, 13, 62, 1, 44, ""Blanka"", ""Jakubowska"", ";"(148, 3, 13, 62, 1, 44, ""Blanka"", ""Jakubowska"", 0), "
149;3;13;63;1;44;Luiza;Kucharska;0;;(149, 3, ;(149, 3, 13, 63, ;(149, 3, 13, 63, 1, 44, ;"(149, 3, 13, 63, 1, 44, ""Luiza"", ";"(149, 3, 13, 63, 1, 44, ""Luiza"", ""Kucharska"", ";"(149, 3, 13, 63, 1, 44, ""Luiza"", ""Kucharska"", 0), "
150;3;13;64;1;44;Arleta;Kamiñska;0;;(150, 3, ;(150, 3, 13, 64, ;(150, 3, 13, 64, 1, 44, ;"(150, 3, 13, 64, 1, 44, ""Arleta"", ";"(150, 3, 13, 64, 1, 44, ""Arleta"", ""Kamiñska"", ";"(150, 3, 13, 64, 1, 44, ""Arleta"", ""Kamiñska"", 0), "
151;3;13;65;1;44;Klaudia;Szymañska;0;;(151, 3, ;(151, 3, 13, 65, ;(151, 3, 13, 65, 1, 44, ;"(151, 3, 13, 65, 1, 44, ""Klaudia"", ";"(151, 3, 13, 65, 1, 44, ""Klaudia"", ""Szymañska"", ";"(151, 3, 13, 65, 1, 44, ""Klaudia"", ""Szymañska"", 0), "
152;3;13;66;1;44;Diana;Krupa;0;;(152, 3, ;(152, 3, 13, 66, ;(152, 3, 13, 66, 1, 44, ;"(152, 3, 13, 66, 1, 44, ""Diana"", ";"(152, 3, 13, 66, 1, 44, ""Diana"", ""Krupa"", ";"(152, 3, 13, 66, 1, 44, ""Diana"", ""Krupa"", 0), "
153;3;13;67;1;44;Ewa;Urbañska;0;;(153, 3, ;(153, 3, 13, 67, ;(153, 3, 13, 67, 1, 44, ;"(153, 3, 13, 67, 1, 44, ""Ewa"", ";"(153, 3, 13, 67, 1, 44, ""Ewa"", ""Urbañska"", ";"(153, 3, 13, 67, 1, 44, ""Ewa"", ""Urbañska"", 0), "
154;3;13;68;1;44;El¿bieta;Zió³kowska;0;;(154, 3, ;(154, 3, 13, 68, ;(154, 3, 13, 68, 1, 44, ;"(154, 3, 13, 68, 1, 44, ""El¿bieta"", ";"(154, 3, 13, 68, 1, 44, ""El¿bieta"", ""Zió³kowska"", ";"(154, 3, 13, 68, 1, 44, ""El¿bieta"", ""Zió³kowska"", 0), "
155;3;13;71;1;44;Amanda;Zalewska;0;;(155, 3, ;(155, 3, 13, 71, ;(155, 3, 13, 71, 1, 44, ;"(155, 3, 13, 71, 1, 44, ""Amanda"", ";"(155, 3, 13, 71, 1, 44, ""Amanda"", ""Zalewska"", ";"(155, 3, 13, 71, 1, 44, ""Amanda"", ""Zalewska"", 0), "
156;3;13;72;1;44;Antonina;Wiœniewska;0;;(156, 3, ;(156, 3, 13, 72, ;(156, 3, 13, 72, 1, 44, ;"(156, 3, 13, 72, 1, 44, ""Antonina"", ";"(156, 3, 13, 72, 1, 44, ""Antonina"", ""Wiœniewska"", ";"(156, 3, 13, 72, 1, 44, ""Antonina"", ""Wiœniewska"", 0), "
